summary,config,name
"{'_runtime': 1372, '_step': 0, '_timestamp': 1767749643.1536949, '_wandb': {'runtime': 1372}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1711
"{'_runtime': 1527, '_step': 0, '_timestamp': 1767751195.624125, '_wandb': {'runtime': 1527}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1734
"{'_runtime': 1045, '_step': 0, '_timestamp': 1767750848.8705516, '_wandb': {'runtime': 1045}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1736
"{'_runtime': 1103, '_step': 0, '_timestamp': 1767752453.1925824, '_wandb': {'runtime': 1103}, 'final_mean': 139.04285714285714, 'final_sd': 173.30975042344485}","{'agent': {'tau': 0.015, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 256, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1802
"{'_runtime': 1064, '_step': 0, '_timestamp': 1767752571.285008, '_wandb': {'runtime': 1064}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1805
"{'_runtime': 1021, '_step': 0, '_timestamp': 1767753498.7930324, '_wandb': {'runtime': 1021}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1821
"{'_runtime': 906, '_step': 0, '_timestamp': 1767753498.6752007, '_wandb': {'runtime': 906}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1823
"{'_runtime': 1156, '_step': 0, '_timestamp': 1767754679.160566, '_wandb': {'runtime': 1156}, 'final_mean': 156.95714285714286, 'final_sd': 1.96712781403108}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1838
"{'_runtime': 929, '_step': 0, '_timestamp': 1767754452.2615805, '_wandb': {'runtime': 929}, 'final_mean': 233.97142857142856, 'final_sd': 2.9470150931380843}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1838
"{'_runtime': 1069, '_step': 0, '_timestamp': 1767755548.7282026, '_wandb': {'runtime': 1069}, 'final_mean': 113.97142857142858, 'final_sd': 2.0491909802332695}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1854
"{'_runtime': 801, '_step': 0, '_timestamp': 1767755502.1010902, '_wandb': {'runtime': 801}, 'final_mean': 109.58571428571427, 'final_sd': 173.4050166399991}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1858
"{'_runtime': 1322, '_step': 0, '_timestamp': 1767756847.0197403, '_wandb': {'runtime': 1322}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1912
"{'_runtime': 1028, '_step': 0, '_timestamp': 1767756599.3105638, '_wandb': {'runtime': 1028}, 'final_mean': 290.74285714285713, 'final_sd': 16.97703130222521}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1912
"{'_runtime': 1071, '_step': 0, '_timestamp': 1767757715.3565, '_wandb': {'runtime': 1071}, 'final_mean': 102.18571428571428, 'final_sd': 34.319629059410154}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 510, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1930
"{'_runtime': 1006, '_step': 0, '_timestamp': 1767757897.5073369, '_wandb': {'runtime': 1006}, 'final_mean': 27.728571428571428, 'final_sd': 56.92398977799165}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 511, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1934
"{'_runtime': 991, '_step': 0, '_timestamp': 1767758752.2920177, '_wandb': {'runtime': 991}, 'final_mean': 319.3142857142857, 'final_sd': 75.67818007045037}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 512, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1949
"{'_runtime': 812, '_step': 0, '_timestamp': 1767758757.1479363, '_wandb': {'runtime': 812}, 'final_mean': 343.4, 'final_sd': 191.80670329415344}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 513, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-1952
"{'_runtime': 1228, '_step': 0, '_timestamp': 1767760031.8457816, '_wandb': {'runtime': 1228}, 'final_mean': 213.81428571428572, 'final_sd': 146.22539283655246}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 514, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2006
"{'_runtime': 586, '_step': 0, '_timestamp': 1767759860.7223723, '_wandb': {'runtime': 586}, 'final_mean': 139.82857142857142, 'final_sd': 110.30697056443006}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 515, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2014
"{'_runtime': 1185, '_step': 0, '_timestamp': 1767761068.144457, '_wandb': {'runtime': 1185}, 'final_mean': 481.74285714285713, 'final_sd': 65.84911013918448}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 516, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2024
"{'_runtime': 920, '_step': 0, '_timestamp': 1767760975.5790844, '_wandb': {'runtime': 920}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 517, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2027
"{'_runtime': 1284, '_step': 0, '_timestamp': 1767762305.4465213, '_wandb': {'runtime': 1284}, 'final_mean': 196.65714285714284, 'final_sd': 226.1310546509502}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 518, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2043
"{'_runtime': 1079, '_step': 0, '_timestamp': 1767762200.0115526, '_wandb': {'runtime': 1079}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 519, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2045
"{'_runtime': 1049, '_step': 0, '_timestamp': 1767763276.031399, '_wandb': {'runtime': 1049}, 'final_mean': 363.8571428571428, 'final_sd': 144.42895294565972}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 520, 'batch_size': 64, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2103
"{'_runtime': 1002, '_step': 0, '_timestamp': 1767763329.5697577, '_wandb': {'runtime': 1002}, 'final_mean': 498.1142857142857, 'final_sd': 15.663919284359798}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 501, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2105
"{'_runtime': 1108, '_step': 0, '_timestamp': 1767764405.096196, '_wandb': {'runtime': 1108}, 'final_mean': 230.88571428571427, 'final_sd': 10.026454803088043}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 502, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2121
"{'_runtime': 825, '_step': 0, '_timestamp': 1767764179.8616822, '_wandb': {'runtime': 825}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 503, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2122
"{'_runtime': 1208, '_step': 0, '_timestamp': 1767765413.5952733, '_wandb': {'runtime': 1208}, 'final_mean': 287.9142857142857, 'final_sd': 134.073619740067}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 504, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2136
"{'_runtime': 1089, '_step': 0, '_timestamp': 1767765529.500702, '_wandb': {'runtime': 1089}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 505, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2140
"{'_runtime': 1333, '_step': 0, '_timestamp': 1767766776.4316924, '_wandb': {'runtime': 1333}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 506, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2157
"{'_runtime': 1245, '_step': 0, '_timestamp': 1767766804.3235493, '_wandb': {'runtime': 1245}, 'final_mean': 487.27142857142854, 'final_sd': 74.22012076607403}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 507, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2159
"{'_runtime': 1491, '_step': 0, '_timestamp': 1767768290.1497543, '_wandb': {'runtime': 1491}, 'final_mean': 401.5285714285714, 'final_sd': 91.2886663953686}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 508, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2219
"{'_runtime': 1335, '_step': 0, '_timestamp': 1767768166.0718417, '_wandb': {'runtime': 1335}, 'final_mean': 500, 'final_sd': 0}","{'agent': {'tau': 0.03, 'name': 'Step4_DQNAgent', 'gamma': 0.979669671, 'epsilon_min': 0.01, 'epsilon_decay': 0.983, 'epsilon_start': 1, 'learning_rate': 0.00304}, 'memory': {'capacity': 40000}, 'network': {'type': 'MLP'}, 'training': {'main_seed': 509, 'batch_size': 128, 'num_episodes': 500, 'initial_collect_size': 1000}, 'evaluator': {'n_eval': 70}, 'environment': {'name': 'CartPole-v1', 'render_mode': None, 'max_episode_steps': 500}}",Step4_DQNAgent-20260107-2220
